Location_ID,Time_ID,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
205,227,2016-02-17 10:30:00,32.0,26.4,82.0,30.18,4.0,West,5.8,0.0,Day,Day,Day,Day
206,228,2016-02-17 09:53:00,33.1,23.9,82.0,30.14,3.0,West,12.7,0.0,Day,Day,Day,Day
207,229,2016-02-17 12:53:00,35.1,32.2,67.0,30.23,9.0,NW,3.5,0.0,Day,Day,Day,Day
208,230,2016-02-17 12:56:00,36.0,28.5,59.0,30.23,10.0,NNW,10.4,0.0,Day,Day,Day,Day
209,231,2016-02-17 16:51:00,35.1,26.4,61.0,30.26,9.0,West,12.7,0.0,Day,Day,Day,Day
210,232,2016-02-18 04:35:00,31.1,27.7,69.0,30.39,10.0,NW,3.5,0.0,Night,Night,Night,Night
211,233,2016-02-18 05:56:00,27.0,0.0,81.0,30.45,7.0,Calm,0.0,0.0,Night,Night,Night,Night
212,234,2016-02-18 06:53:00,19.0,11.1,71.0,30.52,10.0,SE,5.8,0.0,Night,Night,Day,Day
195,235,2016-02-18 06:53:00,28.0,21.7,78.0,30.48,9.0,NNE,5.8,0.0,Night,Day,Day,Day
85,236,2016-02-18 07:43:00,3.9,0.0,91.0,30.49,1.8,Calm,0.0,0.0,Day,Day,Day,Day
213,237,2016-02-18 07:50:00,23.0,0.0,86.0,30.48,7.0,Calm,0.0,0.0,Day,Day,Day,Day
214,238,2016-02-18 07:51:00,12.9,6.9,88.0,30.58,8.0,SSE,3.5,0.0,Day,Day,Day,Day
84,239,2016-02-18 07:51:00,12.9,6.9,88.0,30.58,8.0,SSE,3.5,0.0,Day,Day,Day,Day
215,240,2016-02-18 07:56:00,26.1,0.0,81.0,30.5,5.0,Calm,0.0,0.0,Day,Day,Day,Day
216,241,2016-02-18 07:58:00,25.9,0.0,86.0,30.5,10.0,Calm,0.0,0.0,Day,Day,Day,Day
171,242,2016-02-18 07:51:00,27.0,23.0,75.0,30.51,7.0,East,3.5,0.0,Day,Day,Day,Day
217,243,2016-02-18 07:53:00,27.0,23.0,78.0,30.48,5.0,South,3.5,0.0,Day,Day,Day,Day
218,244,2016-02-18 07:58:00,25.9,0.0,86.0,30.5,10.0,Calm,0.0,0.0,Day,Day,Day,Day
219,245,2016-02-18 07:58:00,25.9,0.0,86.0,30.5,10.0,Calm,0.0,0.0,Day,Day,Day,Day
220,246,2016-02-18 07:51:00,27.0,23.0,75.0,30.51,7.0,East,3.5,0.0,Day,Day,Day,Day
221,247,2016-02-18 08:51:00,16.0,6.3,81.0,30.62,10.0,ESE,6.9,0.0,Day,Day,Day,Day
222,248,2016-02-18 08:53:00,28.9,0.0,75.0,30.5,6.0,Calm,0.0,0.0,Day,Day,Day,Day
223,249,2016-02-18 08:56:00,30.9,27.5,79.0,30.51,5.0,SE,3.5,0.0,Day,Day,Day,Day
224,250,2016-02-18 08:51:00,16.0,6.3,81.0,30.62,10.0,ESE,6.9,0.0,Day,Day,Day,Day
225,251,2016-02-18 08:53:00,27.0,19.5,85.0,30.53,8.0,East,6.9,0.0,Day,Day,Day,Day
226,252,2016-02-18 08:58:00,30.4,0.0,82.0,30.52,10.0,Calm,0.0,0.0,Day,Day,Day,Day
131,253,2016-02-18 08:50:00,26.6,0.0,80.0,30.5,7.0,Calm,0.0,0.0,Day,Day,Day,Day
227,254,2016-02-18 08:51:00,16.0,6.3,81.0,30.62,10.0,ESE,6.9,0.0,Day,Day,Day,Day
228,255,2016-02-18 09:51:00,30.0,23.2,72.0,30.53,7.0,East,6.9,0.0,Day,Day,Day,Day
229,256,2016-02-18 09:51:00,21.9,12.5,63.0,30.62,10.0,ESE,8.1,0.0,Day,Day,Day,Day
230,257,2016-02-18 09:51:00,21.9,12.5,63.0,30.62,10.0,ESE,8.1,0.0,Day,Day,Day,Day
65,258,2016-02-18 09:53:00,24.1,17.0,62.0,30.59,10.0,SSE,5.8,0.0,Day,Day,Day,Day
231,259,2016-02-18 08:58:00,30.4,0.0,82.0,30.52,10.0,Calm,0.0,0.0,Day,Day,Day,Day
213,260,2016-02-18 09:50:00,32.0,26.4,75.0,30.51,7.0,ESE,5.8,0.0,Day,Day,Day,Day
43,261,2016-02-18 11:56:00,39.0,33.4,60.0,30.53,9.0,South,8.1,0.0,Day,Day,Day,Day
232,262,2016-02-18 13:53:00,37.9,31.5,57.0,30.47,10.0,South,9.2,0.0,Day,Day,Day,Day
233,263,2016-02-18 15:58:00,39.9,33.4,53.0,30.45,10.0,SE,10.4,0.0,Day,Day,Day,Day
234,264,2016-02-18 15:58:00,39.9,33.4,53.0,30.45,10.0,SE,10.4,0.0,Day,Day,Day,Day
235,265,2016-02-18 15:58:00,39.9,33.4,53.0,30.45,10.0,SE,10.4,0.0,Day,Day,Day,Day
236,266,2016-02-18 16:56:00,37.9,28.2,60.0,30.41,10.0,SSE,18.4,0.0,Day,Day,Day,Day
237,267,2016-02-18 16:53:00,37.9,28.9,55.0,30.41,10.0,SE,16.1,0.0,Day,Day,Day,Day
238,268,2016-02-18 16:51:00,35.1,29.3,57.0,30.47,9.0,ESE,6.9,0.0,Day,Day,Day,Day
239,269,2016-02-18 17:53:00,36.0,28.5,59.0,30.43,10.0,ESE,10.4,0.0,Day,Day,Day,Day
240,270,2016-02-19 03:56:00,39.9,30.8,63.0,30.13,10.0,SSE,18.4,0.0,Night,Night,Night,Night
241,271,2016-02-19 04:53:00,39.9,32.9,60.0,30.12,10.0,South,11.5,0.0,Night,Night,Night,Night
242,272,2016-02-19 04:55:00,35.4,28.4,68.0,30.18,10.0,SE,9.2,0.0,Night,Night,Night,Night
51,273,2016-02-19 05:15:00,34.9,27.1,70.0,30.16,10.0,SSE,10.4,0.0,Night,Night,Night,Night
243,274,2016-02-19 06:15:00,35.4,29.7,68.0,30.15,10.0,SSE,6.9,0.0,Night,Night,Night,Day
244,275,2016-02-19 06:36:00,43.5,37.1,57.0,30.11,10.0,South,12.7,0.0,Night,Night,Day,Day
245,276,2016-02-19 06:58:00,41.0,34.7,61.0,30.1,10.0,SSE,10.4,0.0,Night,Night,Day,Day
246,277,2016-02-19 06:51:00,36.0,27.5,57.0,30.16,10.0,SE,12.7,0.0,Night,Day,Day,Day
247,278,2016-02-19 07:51:00,37.0,28.9,57.0,30.15,10.0,SE,12.7,0.0,Day,Day,Day,Day
248,279,2016-02-19 07:58:00,42.8,37.0,60.0,30.08,10.0,SSE,10.4,0.0,Day,Day,Day,Day
249,280,2016-02-19 07:53:00,37.0,29.3,62.0,30.12,10.0,SE,11.5,0.0,Day,Day,Day,Day
250,281,2016-02-19 07:53:00,37.0,29.3,62.0,30.12,10.0,SE,11.5,0.0,Day,Day,Day,Day
251,282,2016-02-19 07:58:00,42.8,37.0,60.0,30.08,10.0,SSE,10.4,0.0,Day,Day,Day,Day
252,283,2016-02-19 07:53:00,43.0,34.5,53.0,29.98,10.0,South,19.6,0.0,Day,Day,Day,Day
253,284,2016-02-19 07:51:00,37.0,28.9,57.0,30.15,10.0,SE,12.7,0.0,Day,Day,Day,Day
254,285,2016-02-19 08:58:00,47.7,0.0,52.0,30.06,10.0,South,17.3,0.0,Day,Day,Day,Day
255,286,2016-02-19 08:56:00,48.0,0.0,52.0,30.03,10.0,South,27.6,0.0,Day,Day,Day,Day
256,287,2016-02-19 08:58:00,47.7,0.0,52.0,30.06,10.0,South,17.3,0.0,Day,Day,Day,Day
257,288,2016-02-19 09:58:00,49.6,0.0,50.0,30.03,10.0,South,23.0,0.0,Day,Day,Day,Day
258,289,2016-02-19 10:58:00,53.8,0.0,45.0,29.97,10.0,South,25.3,0.0,Day,Day,Day,Day
259,290,2016-02-19 11:56:00,57.0,0.0,44.0,29.91,10.0,SSW,27.6,0.0,Day,Day,Day,Day
260,291,2016-02-19 11:56:00,57.0,0.0,44.0,29.91,10.0,SSW,27.6,0.0,Day,Day,Day,Day
261,292,2016-02-19 11:58:00,59.4,0.0,37.0,29.93,10.0,SSW,29.9,0.0,Day,Day,Day,Day
262,293,2016-02-19 11:58:00,59.4,0.0,37.0,29.93,10.0,SSW,29.9,0.0,Day,Day,Day,Day
263,294,2016-02-19 11:36:00,46.4,39.2,57.0,29.95,10.0,South,18.4,0.0,Day,Day,Day,Day
264,295,2016-02-19 14:53:00,57.0,0.0,47.0,29.81,10.0,South,21.9,0.0,Day,Day,Day,Day
265,296,2016-02-19 14:53:00,57.0,0.0,47.0,29.81,10.0,South,21.9,0.0,Day,Day,Day,Day
266,297,2016-02-19 15:58:00,65.1,0.0,34.0,29.79,10.0,SSW,24.2,0.0,Day,Day,Day,Day
267,298,2016-02-19 15:58:00,65.1,0.0,34.0,29.79,10.0,SSW,24.2,0.0,Day,Day,Day,Day
268,299,2016-02-19 17:53:00,57.0,0.0,49.0,29.82,10.0,SSW,15.0,0.0,Day,Day,Day,Day
269,300,2016-02-22 04:58:00,29.5,23.4,94.0,30.14,10.0,North,5.8,0.0,Night,Night,Night,Night
270,301,2016-02-22 05:53:00,28.0,21.7,85.0,30.21,10.0,NNE,5.8,0.0,Night,Night,Night,Day
271,302,2016-02-22 06:51:00,30.9,27.5,82.0,30.16,10.0,NE,3.5,0.0,Night,Day,Day,Day
272,303,2016-02-22 06:51:00,30.9,27.5,82.0,30.16,10.0,NE,3.5,0.0,Night,Day,Day,Day
89,304,2016-02-22 07:15:00,32.0,26.4,91.0,30.15,10.0,NNE,5.8,0.0,Night,Day,Day,Day
273,305,2016-02-22 07:28:00,28.4,0.0,93.0,30.17,10.0,NE,2.3,0.0,Day,Day,Day,Day
195,306,2016-02-22 07:53:00,33.1,26.9,85.0,30.17,10.0,NE,6.9,0.0,Day,Day,Day,Day
274,307,2016-02-22 07:53:00,28.9,25.2,96.0,30.18,10.0,NNW,3.5,0.0,Day,Day,Day,Day
275,308,2016-02-22 07:58:00,27.9,24.0,97.0,30.18,10.0,NE,3.5,0.0,Day,Day,Day,Day
276,309,2016-02-22 07:58:00,27.9,24.0,97.0,30.18,10.0,NE,3.5,0.0,Day,Day,Day,Day
277,310,2016-02-22 07:51:00,32.0,0.0,82.0,30.17,10.0,Calm,0.0,0.0,Day,Day,Day,Day
278,311,2016-02-22 08:17:00,32.5,28.1,94.0,30.14,10.0,NNE,4.6,0.0,Day,Day,Day,Day
279,312,2016-02-22 07:53:00,28.9,25.2,96.0,30.18,10.0,NNW,3.5,0.0,Day,Day,Day,Day
280,313,2016-02-22 08:51:00,35.1,30.1,76.0,30.17,10.0,NE,5.8,0.0,Day,Day,Day,Day
281,314,2016-02-22 08:53:00,36.0,33.3,79.0,30.17,10.0,NE,3.5,0.0,Day,Day,Day,Day
282,315,2016-02-22 08:53:00,34.0,26.6,79.0,30.16,10.0,ENE,9.2,0.0,Day,Day,Day,Day
283,316,2016-02-22 08:56:00,33.1,26.9,89.0,30.18,10.0,NE,6.9,0.0,Day,Day,Day,Day
284,317,2016-02-22 09:56:00,36.0,29.6,82.0,30.18,10.0,NE,8.1,0.0,Day,Day,Day,Day
285,318,2016-02-22 09:58:00,37.0,32.4,77.0,30.18,10.0,NE,5.8,0.0,Day,Day,Day,Day
286,319,2016-02-22 09:58:00,37.0,32.4,77.0,30.18,10.0,NE,5.8,0.0,Day,Day,Day,Day
287,320,2016-02-22 09:56:00,36.0,29.6,82.0,30.18,10.0,NE,8.1,0.0,Day,Day,Day,Day
288,321,2016-02-22 10:56:00,41.0,34.3,62.0,30.17,10.0,NE,11.5,0.0,Day,Day,Day,Day
289,322,2016-02-22 11:29:00,42.8,38.0,57.0,30.13,10.0,East,8.1,0.0,Day,Day,Day,Day
290,323,2016-02-22 11:29:00,42.8,38.0,57.0,30.13,10.0,East,8.1,0.0,Day,Day,Day,Day
291,324,2016-02-22 11:56:00,43.0,38.8,53.0,30.16,10.0,NNE,6.9,0.0,Day,Day,Day,Day
292,325,2016-02-22 13:53:00,41.0,34.3,62.0,30.18,10.0,NE,11.5,0.0,Day,Day,Day,Day
256,326,2016-02-22 15:58:00,48.7,0.0,47.0,30.1,10.0,NNE,6.9,0.0,Day,Day,Day,Day
293,327,2016-02-22 16:53:00,48.0,0.0,50.0,30.06,10.0,ENE,5.8,0.0,Day,Day,Day,Day
294,328,2016-02-22 16:56:00,46.9,0.0,52.0,30.09,10.0,NE,9.2,0.0,Day,Day,Day,Day
295,329,2016-02-22 16:58:00,47.5,0.0,49.0,30.09,10.0,NE,11.5,0.0,Day,Day,Day,Day
195,330,2016-02-23 06:53:00,30.9,27.5,72.0,30.07,10.0,NE,3.5,0.0,Night,Day,Day,Day
296,331,2016-02-23 06:53:00,30.0,21.1,69.0,30.02,10.0,ENE,10.4,0.0,Night,Day,Day,Day
297,332,2016-02-23 07:18:00,31.8,28.5,79.0,30.0,10.0,ENE,3.5,0.0,Night,Day,Day,Day
298,333,2016-02-23 06:53:00,28.9,21.9,69.0,30.07,10.0,NE,6.9,0.0,Day,Day,Day,Day
299,334,2016-02-23 07:57:00,32.0,26.4,79.0,29.98,10.0,ENE,5.8,0.0,Day,Day,Day,Day
300,335,2016-02-23 07:53:00,30.9,22.2,67.0,30.01,10.0,ENE,10.4,0.0,Day,Day,Day,Day
21,336,2016-02-23 07:53:00,30.9,22.2,67.0,30.01,10.0,ENE,10.4,0.0,Day,Day,Day,Day
301,337,2016-02-23 08:50:00,33.8,27.0,65.0,30.01,10.0,NE,8.1,0.0,Day,Day,Day,Day
175,338,2016-02-23 08:56:00,35.1,27.9,61.0,30.09,10.0,NNE,9.2,0.0,Day,Day,Day,Day
302,339,2016-02-23 09:58:00,38.3,30.9,53.0,30.08,10.0,NE,11.5,0.0,Day,Day,Day,Day
303,340,2016-02-23 09:53:00,39.9,34.5,55.0,30.09,10.0,North,8.1,0.0,Day,Day,Day,Day
304,341,2016-02-23 09:56:00,39.0,30.6,55.0,30.08,10.0,NE,15.0,0.0,Day,Day,Day,Day
305,342,2016-02-23 11:58:00,48.4,0.0,46.0,30.04,10.0,NE,8.1,0.0,Day,Day,Day,Day
306,343,2016-02-23 13:53:00,54.0,0.0,51.0,29.95,10.0,NNE,11.5,0.0,Day,Day,Day,Day
307,344,2016-02-23 16:51:00,36.0,26.7,70.0,30.07,10.0,NE,15.0,0.0,Day,Day,Day,Day
308,345,2016-02-23 17:51:00,53.1,0.0,52.0,29.92,10.0,East,8.1,0.0,Day,Day,Day,Day
309,346,2016-02-23 17:51:00,53.1,0.0,52.0,29.92,10.0,East,8.1,0.0,Day,Day,Day,Day
310,347,2016-02-23 17:51:00,53.1,0.0,52.0,29.92,10.0,East,8.1,0.0,Night,Day,Day,Day
311,348,2016-02-23 19:15:00,50.0,0.0,64.0,29.88,10.0,NE,8.1,0.0,Night,Night,Day,Day
312,349,2016-02-23 22:15:00,44.6,39.7,73.0,29.84,10.0,NNE,9.2,0.0,Night,Night,Night,Night
313,350,2016-02-24 05:02:00,41.0,31.6,93.0,29.43,4.0,ENE,20.7,0.0,Night,Night,Night,Night
314,351,2016-02-24 05:53:00,42.1,33.9,89.0,29.4,3.0,NE,17.3,0.06,Night,Night,Night,Night
315,352,2016-02-24 05:29:00,37.9,27.3,100.0,29.46,2.5,NE,21.9,0.18,Night,Night,Night,Night
316,353,2016-02-24 05:53:00,33.1,23.0,85.0,29.72,3.0,NE,15.0,0.05,Night,Night,Night,Day
317,354,2016-02-24 05:58:00,39.2,29.8,100.0,29.45,6.0,ENE,18.4,0.16,Night,Night,Day,Day
318,355,2016-02-24 06:53:00,42.1,34.9,92.0,29.37,4.0,NE,13.8,0.09,Night,Night,Day,Day
319,356,2016-02-24 06:58:00,40.6,34.8,99.0,29.4,9.0,ENE,9.2,0.1,Night,Night,Day,Day
320,357,2016-02-24 06:24:00,42.8,38.0,87.0,29.47,9.0,East,8.1,0.05,Night,Night,Day,Day
321,358,2016-02-24 06:49:00,33.8,23.9,100.0,29.66,2.5,NE,15.0,0.11,Night,Day,Day,Day
322,359,2016-02-24 06:58:00,40.6,34.8,99.0,29.4,9.0,ENE,9.2,0.1,Night,Day,Day,Day
323,360,2016-02-24 06:58:00,40.6,34.8,99.0,29.4,9.0,ENE,9.2,0.1,Night,Day,Day,Day
324,361,2016-02-24 06:54:00,39.9,32.5,86.0,29.59,4.0,ENE,12.7,0.22,Day,Day,Day,Day
325,362,2016-02-24 07:10:00,49.0,45.0,100.0,28.62,10.0,E,10.0,0.0,Day,Day,Day,Day
256,363,2016-02-24 06:58:00,40.6,34.8,99.0,29.4,9.0,ENE,9.2,0.1,Day,Day,Day,Day
326,364,2016-02-24 07:26:00,42.8,37.5,100.0,29.42,5.0,East,9.2,0.0,Day,Day,Day,Day
327,365,2016-02-24 07:26:00,42.8,37.5,100.0,29.42,5.0,East,9.2,0.0,Day,Day,Day,Day
328,366,2016-02-24 07:35:00,44.1,36.8,89.0,29.32,5.0,ENE,16.1,0.04,Day,Day,Day,Day
329,367,2016-02-24 07:54:00,39.9,32.5,89.0,29.55,4.0,East,12.7,0.16,Day,Day,Day,Day
317,368,2016-02-24 07:58:00,41.0,33.1,99.0,29.37,3.0,NNE,15.0,0.08,Day,Day,Day,Day
330,369,2016-02-24 07:54:00,39.9,32.5,89.0,29.55,4.0,East,12.7,0.16,Day,Day,Day,Day
65,370,2016-02-24 07:53:00,35.1,24.5,92.0,29.6,2.0,NE,18.4,0.19,Day,Day,Day,Day
331,371,2016-02-24 07:54:00,39.9,32.5,89.0,29.55,4.0,East,12.7,0.16,Day,Day,Day,Day
332,372,2016-02-24 08:00:00,44.1,37.1,93.0,29.31,1.8,ENE,15.0,0.02,Day,Day,Day,Day
333,373,2016-02-24 07:53:00,46.0,40.6,86.0,29.46,7.0,East,11.5,0.08,Day,Day,Day,Day
334,374,2016-02-24 08:00:00,44.1,37.1,93.0,29.31,1.8,ENE,15.0,0.02,Day,Day,Day,Day
335,375,2016-02-24 07:58:00,41.0,33.1,99.0,29.37,3.0,NNE,15.0,0.08,Day,Day,Day,Day
336,376,2016-02-24 08:32:00,39.0,30.6,96.0,29.33,1.8,NE,15.0,0.05,Day,Day,Day,Day
337,377,2016-02-24 07:58:00,41.0,33.1,99.0,29.37,3.0,NNE,15.0,0.08,Day,Day,Day,Day
338,378,2016-02-24 08:16:00,41.0,34.3,93.0,29.42,7.0,East,11.5,0.0,Day,Day,Day,Day
339,379,2016-02-24 08:22:00,45.0,37.9,90.0,29.29,2.0,ENE,16.1,0.06,Day,Day,Day,Day
340,380,2016-02-24 08:53:00,48.0,0.0,89.0,29.37,10.0,East,9.2,0.02,Day,Day,Day,Day
316,381,2016-02-24 11:07:00,35.1,25.9,89.0,29.45,1.5,NE,13.8,0.02,Day,Day,Day,Day
336,382,2016-02-24 11:56:00,44.1,39.0,100.0,29.24,8.0,NE,9.2,0.01,Day,Day,Day,Day
337,383,2016-02-24 11:48:00,50.0,0.0,100.0,29.22,10.0,NE,9.2,0.0,Day,Day,Day,Day
96,384,2016-02-24 16:53:00,52.0,0.0,80.0,29.17,10.0,SW,18.4,0.05,Day,Day,Day,Day
341,385,2016-02-25 05:57:00,33.8,23.9,90.0,29.62,10.0,West,15.0,0.0,Night,Night,Night,Day
342,386,2016-02-25 06:38:00,30.2,20.2,93.0,29.51,3.0,West,12.7,0.01,Night,Night,Day,Day
343,387,2016-02-25 07:53:00,30.9,17.8,92.0,29.45,0.5,NW,23.0,0.01,Day,Day,Day,Day
344,388,2016-02-25 07:58:00,33.4,24.3,90.0,29.65,7.0,West,12.7,0.01,Day,Day,Day,Day
345,389,2016-02-25 07:53:00,32.0,21.6,88.0,29.56,9.0,West,15.0,0.0,Day,Day,Day,Day
346,390,2016-02-25 08:56:00,33.1,21.9,89.0,29.69,4.0,WNW,18.4,0.0,Day,Day,Day,Day
347,391,2016-02-25 09:50:00,33.8,24.3,87.0,29.64,7.0,WNW,13.8,0.0,Day,Day,Day,Day
348,392,2016-02-25 09:53:00,33.1,24.4,85.0,29.73,4.0,West,11.5,0.0,Day,Day,Day,Day
349,393,2016-02-25 12:55:00,35.1,24.5,78.0,29.79,2.5,West,18.4,0.0,Day,Day,Day,Day
240,394,2016-02-25 16:13:00,33.1,21.2,89.0,29.89,5.0,WNW,20.7,0.0,Day,Day,Day,Day
215,395,2016-02-25 16:13:00,33.1,21.2,89.0,29.89,5.0,WNW,20.7,0.0,Day,Day,Day,Day
350,396,2016-02-26 15:51:00,32.0,24.8,50.0,30.23,10.0,NW,8.1,0.0,Day,Day,Day,Day
351,397,2016-02-26 15:58:00,34.3,27.0,52.0,30.25,10.0,West,9.2,0.0,Day,Day,Day,Day
352,398,2016-02-26 15:45:00,32.0,24.2,51.0,30.21,10.0,WNW,9.2,0.0,Day,Day,Day,Day
353,399,2016-02-26 15:54:00,28.9,19.2,67.0,30.21,5.0,NW,11.5,0.0,Day,Day,Day,Day
354,400,2016-02-26 16:56:00,33.1,24.9,61.0,30.24,10.0,WNW,10.4,0.0,Day,Day,Day,Day
355,401,2016-02-27 19:51:00,42.1,37.7,55.0,30.04,10.0,South,6.9,0.0,Night,Night,Night,Day
57,402,2016-02-28 12:58:00,63.1,0.0,35.0,29.81,10.0,SSW,26.5,0.0,Day,Day,Day,Day
356,403,2016-02-28 17:58:00,62.8,0.0,32.0,29.67,10.0,SSW,23.0,0.0,Day,Day,Day,Day
357,404,2016-02-29 04:53:00,41.0,33.1,82.0,29.83,6.0,West,15.0,0.0,Night,Night,Night,Night
358,405,2016-02-29 05:56:00,37.0,27.4,89.0,29.89,8.0,WNW,17.3,0.0,Night,Night,Night,Day
359,406,2016-02-29 05:53:00,36.0,24.7,86.0,29.74,10.0,West,21.9,0.0,Night,Night,Day,Day
360,407,2016-02-29 06:53:00,39.0,31.0,79.0,29.91,10.0,West,13.8,0.0,Day,Day,Day,Day
361,408,2016-02-29 07:51:00,37.9,29.6,70.0,29.9,10.0,WNW,13.8,0.0,Day,Day,Day,Day
362,409,2016-02-29 07:56:00,37.9,30.0,86.0,29.95,10.0,West,12.7,0.0,Day,Day,Day,Day
363,410,2016-02-29 08:54:00,37.0,28.1,67.0,29.86,10.0,WNW,15.0,0.0,Day,Day,Day,Day
364,411,2016-02-29 09:53:00,39.0,32.8,70.0,30.01,4.0,West,9.2,0.0,Day,Day,Day,Day
365,412,2016-02-29 09:08:00,39.2,32.0,75.0,29.98,10.0,West,11.5,0.0,Day,Day,Day,Day
366,413,2016-02-29 10:16:00,39.2,30.8,75.0,30.0,10.0,WSW,15.0,0.0,Day,Day,Day,Day
358,414,2016-02-29 11:56:00,42.1,33.6,70.0,30.04,10.0,SW,18.4,0.0,Day,Day,Day,Day
367,415,2016-02-29 12:45:00,44.6,37.2,66.0,30.01,10.0,WSW,17.3,0.0,Day,Day,Day,Day
368,416,2016-02-29 15:58:00,54.1,0.0,40.0,29.99,10.0,SW,15.0,0.0,Day,Day,Day,Day
369,417,2016-02-29 17:53:00,53.1,0.0,37.0,29.99,10.0,WSW,11.5,0.0,Day,Day,Day,Day
370,418,2016-02-29 17:58:00,52.5,0.0,41.0,30.0,10.0,SW,13.8,0.0,Day,Day,Day,Day
240,419,2016-02-29 17:56:00,50.0,0.0,52.0,30.0,10.0,WSW,11.5,0.0,Day,Day,Day,Day
126,420,2016-02-29 18:51:00,48.9,0.0,46.0,30.0,10.0,SSW,9.2,0.0,Night,Day,Day,Day
371,421,2016-02-29 19:35:00,44.6,41.4,66.0,29.98,10.0,SW,5.8,0.0,Night,Night,Night,Day
372,422,2016-02-29 19:56:00,46.0,41.0,58.0,30.02,10.0,SW,10.4,0.0,Night,Night,Night,Day
373,423,2016-02-29 20:53:00,45.0,42.6,52.0,30.02,10.0,South,4.6,0.0,Night,Night,Night,Night
374,424,2016-03-01 04:55:00,34.0,31.0,85.0,29.94,10.0,SE,3.5,0.0,Night,Night,Night,Night
375,425,2016-03-01 05:53:00,37.9,32.1,68.0,29.92,10.0,SSE,8.1,0.0,Night,Night,Day,Day
376,426,2016-03-01 07:56:00,37.0,30.4,79.0,29.9,10.0,SSE,9.2,0.0,Day,Day,Day,Day
377,427,2016-03-01 07:20:00,35.6,32.8,81.0,29.94,10.0,SSE,3.5,0.0,Day,Day,Day,Day
378,428,2016-03-01 07:51:00,37.0,33.3,73.0,29.95,10.0,ESE,4.6,0.0,Day,Day,Day,Day
367,429,2016-03-01 07:47:00,33.8,30.8,87.0,29.92,10.0,ESE,3.5,0.0,Day,Day,Day,Day
379,430,2016-03-01 09:58:00,46.6,0.0,61.0,29.82,10.0,South,6.9,0.0,Day,Day,Day,Day
380,431,2016-03-01 10:12:00,54.1,0.0,42.0,29.8,10.0,South,6.9,0.0,Day,Day,Day,Day
381,432,2016-03-01 10:32:00,54.3,0.0,43.0,29.81,10.0,SW,13.8,0.0,Day,Day,Day,Day
382,433,2016-03-01 11:12:00,53.6,0.0,52.0,29.76,10.0,South,6.9,0.0,Day,Day,Day,Day
73,434,2016-03-01 11:55:00,42.8,37.5,93.0,29.72,4.0,South,9.2,0.09,Day,Day,Day,Day
383,435,2016-03-01 12:51:00,55.9,0.0,39.0,29.72,10.0,South,8.1,0.0,Day,Day,Day,Day
375,436,2016-03-01 12:53:00,48.0,0.0,71.0,29.72,10.0,WNW,8.1,0.02,Day,Day,Day,Day
384,437,2016-03-01 16:51:00,48.0,0.0,96.0,29.55,4.0,SSW,5.8,0.19,Day,Day,Day,Day
385,438,2016-03-01 17:17:00,48.2,0.0,93.0,29.51,10.0,SSW,9.2,0.0,Day,Day,Day,Day
386,439,2016-03-01 17:25:00,48.2,0.0,93.0,29.52,8.0,South,8.1,0.0,Day,Day,Day,Day
127,440,2016-03-01 17:47:00,48.2,0.0,100.0,29.52,8.0,SSW,9.2,0.0,Day,Day,Day,Day
387,441,2016-03-01 18:04:00,50.0,0.0,94.0,29.52,5.0,SW,10.4,0.0,Day,Day,Day,Day
388,442,2016-03-01 18:53:00,39.0,28.0,82.0,29.69,10.0,WNW,25.3,0.0,Night,Day,Day,Day
389,443,2016-03-01 18:50:00,48.2,0.0,87.0,29.56,10.0,West,15.0,0.0,Night,Night,Day,Day
390,444,2016-03-02 16:53:00,28.9,19.2,54.0,30.16,10.0,WNW,11.5,0.0,Day,Day,Day,Day
391,445,2016-03-02 16:51:00,30.9,25.2,47.0,30.17,10.0,NW,5.8,0.0,Day,Day,Day,Day
392,446,2016-03-02 17:51:00,30.9,21.7,47.0,30.18,10.0,WNW,11.5,0.0,Day,Day,Day,Day
393,447,2016-03-02 17:51:00,25.0,14.8,66.0,30.2,10.0,WNW,10.4,0.0,Day,Day,Day,Day
266,448,2016-03-02 18:58:00,29.8,23.9,48.0,30.2,10.0,WSW,5.8,0.0,Night,Night,Day,Day
394,449,2016-03-02 19:56:00,28.9,23.9,56.0,30.21,10.0,SW,4.6,0.0,Night,Night,Night,Day
395,450,2016-03-02 20:58:00,29.5,0.0,53.0,30.2,10.0,Calm,0.0,0.0,Night,Night,Night,Night
396,451,2016-03-03 04:51:00,25.0,19.3,66.0,30.19,10.0,SE,4.6,0.0,Night,Night,Night,Night
397,452,2016-03-03 06:35:00,25.2,20.9,79.0,30.17,10.0,SE,3.5,0.0,Night,Day,Day,Day
398,453,2016-03-03 06:51:00,27.0,19.5,61.0,30.19,10.0,SE,6.9,0.0,Night,Day,Day,Day
399,454,2016-03-03 07:35:00,30.2,24.3,75.0,30.14,3.0,South,5.8,0.0,Day,Day,Day,Day
400,455,2016-03-03 07:35:00,30.2,24.3,75.0,30.14,3.0,South,5.8,0.0,Day,Day,Day,Day
51,456,2016-03-03 07:50:00,26.6,20.0,80.0,30.16,10.0,SE,5.8,0.0,Day,Day,Day,Day
